Title: dummy

System Thermodynamic Data:
Pressure Temperature mass F phi S H V dVdP*10^6 dVdT*10^6 Cp logfO2(absolute) logfO2(absolute) rhol rhos viscosity aH2O chisqr
1000.00 1145.00 99.999998 45.19 0.1588 3.5388 1.1199 7.0072 0.1317 39.7109 2.8049 0.2996 0.0231 0.0151
1000.00 1140.00 99.999998 45.19 0.1588 3.5388 1.1199 7.0072 0.1317 39.7109 2.8049 0.2996 0.0231 0.0151
1000.00 1135.00 99.999998 45.19 0.1588 3.5388 1.1199 7.0072 0.1317 39.7109 2.8049 0.2996 0.0231 0.0151
1000.00 1130.00 99.999998 45.19 0.1588 3.5388 1.1199 7.0072 0.1317 39.7109 2.8049 0.2996 0.0231 0.0151
1000.00 1125.00 99.999998 45.19 0.1588 3.5388 1.1199 7.0072 0.1317 39.7109 2.8049 0.2996 0.0231 0.0151
1000.00 1120.00 99.999998 45.19 0.1588 3.5388 1.1199 7.0072 0.1317 39.7109 2.8049 0.2996 0.0231 0.0151
1000.00 1115.00 99.999998 45.19 0.1588 3.5388 1.1199 7.0072 0.1317 39.7109 2.8049 0.2996 0.0231 0.0151
1000.00 1110.00 99.999998 45.19 0.1588 3.5388 1.1199 7.0072 0.1317 39.7109 2.8049 0.2996 0.0231 0.0151
1000.00 1105.00 99.999998 45.19 0.1588 3.5388 1.1199 7.0072 0.1317 39.7109 2.8049 0.2996 0.0231 0.0151
1000.00 1100.00 99.999998 45.19 0.1588 3.5388 1.1199 7.0072 0.1317 39.7109 2.8049 0.2996 0.0231 0.0151
1000.00 1095.00 99.999998 45.19 0.1588 3.5388 1.1199 7.0072 0.1317 39.7109 2.8049 0.2996 0.0231 0.0151
1000.00 1090.00 99.999998 45.19 0.1588 3.5388 1.1199 7.0072 0.1317 39.7109 2.8049 0.2996 0.0231 0.0151
1000.00 1085.00 99.999998 45.19 0.1588 3.5388 1.1199 7.0072 0.1317 39.7109 2.8049 0.2996 0.0231 0.0151
1000.00 1080.00 99.999998 45.19 0.1588 3.5388 1.1199 7.0072 0.1317 39.7109 2.8049 0.2996 0.0231 0.0151
1000.00 1075.00 99.999998 45.19 0.1588 3.5388 1.1199 7.0072 0.1317 39.7109 2.8049 0.2996 0.0231 0.0151
1000.00 1070.00 99.999998 45.19 0.1588 3.5388 1.1199 7.0072 0.1317 39.7109 2.8049 0.2996 0.0231 0.0151
1000.00 1065.00 99.999998 45.19 0.1588 3.5388 1.1199 7.0072 0.1317 39.7109 2.8049 0.2996 0.0231 0.0151
1000.00 1060.00 99.999998 45.19 0.1588 3.5388 1.1199 7.0072 0.1317 39.7109 2.8049 0.2996 0.0231 0.0151
1000.00 1055.00 99.999998 45.19 0.1588 3.5388 1.1199 7.0072 0.1317 39.7109 2.8049 0.2996 0.0231 0.0151
1000.00 1050.00 99.999998 45.19 0.1588 3.5388 1.1199 7.0072 0.1317 39.7109 2.8049 0.2996 0.0231 0.0151
1000.00 1045.00 99.999998 45.19 0.1588 3.5388 1.1199 7.0072 0.1317 39.7109 2.8049 0.2996 0.0231 0.0151
1000.00 1040.00 99.999998 45.19 0.1588 3.5388 1.1199 7.0072 0.1317 39.7109 2.8049 0.2996 0.0231 0.0151
1000.00 1035.00 99.999998 45.19 0.1588 3.5388 1.1199 7.0072 0.1317 39.7109 2.8049 0.2996 0.0231 0.0151
1000.00 1030.00 99.999998 45.19 0.1588 3.5388 1.1199 7.0072 0.1317 39.7109 2.8049 0.2996 0.0231 0.0151
1000.00 1025.00 99.999998 45.19 0.1588 3.5388 1.1199 7.0072 0.1317 39.7109 2.8049 0.2996 0.0231 0.0151
1000.00 1020.00 99.999998 45.19 0.1588 3.5388 1.1199 7.0072 0.1317 39.7109 2.8049 0.2996 0.0231 0.0151
1000.00 1015.00 99.999998 45.19 0.1588 3.5388 1.1199 7.0072 0.1317 39.7109 2.8049 0.2996 0.0231 0.0151
1000.00 1010.00 99.999998 45.19 0.1588 3.5388 1.1199 7.0072 0.1317 39.7109 2.8049 0.2996 0.0231 0.0151
1000.00 1005.00 99.999998 45.19 0.1588 3.5388 1.1199 7.0072 0.1317 39.7109 2.8049 0.2996 0.0231 0.0151
1000.00 1000.00 99.999998 45.19 0.1588 3.5388 1.1199 7.0072 0.1317 39.7109 2.8049 0.2996 0.0231 0.0151
1000.00 995.00 99.999998 45.19 0.1588 3.5388 1.1199 7.0072 0.1317 39.7109 2.8049 0.2996 0.0231 0.0151
1000.00 990.00 99.999998 45.19 0.1588 3.5388 1.1199 7.0072 0.1317 39.7109 2.8049 0.2996 0.0231 0.0151
1000.00 985.00 99.999998 45.19 0.1588 3.5388 1.1199 7.0072 0.1317 39.7109 2.8049 0.2996 0.0231 0.0151
1000.00 980.00 99.999998 45.19 0.1588 3.5388 1.1199 7.0072 0.1317 39.7109 2.8049 0.2996 0.0231 0.0151
1000.00 975.00 99.999998 45.19 0.1588 3.5388 1.1199 7.0072 0.1317 39.7109 2.8049 0.2996 0.0231 0.0151
1000.00 970.00 99.999998 45.19 0.1588 3.5388 1.1199 7.0072 0.1317 39.7109 2.8049 0.2996 0.0231 0.0151
1000.00 965.00 99.999998 45.19 0.1588 3.5388 1.1199 7.0072 0.1317 39.7109 2.8049 0.2996 0.0231 0.0151
1000.00 960.00 99.999998 45.19 0.1588 3.5388 1.1199 7.0072 0.1317 39.7109 2.8049 0.2996 0.0231 0.0151
1000.00 955.00 99.999998 45.19 0.1588 3.5388 1.1199 7.0072 0.1317 39.7109 2.8049 0.2996 0.0231 0.0151
1000.00 950.00 99.999998 45.19 0.1588 3.5388 1.1199 7.0072 0.1317 39.7109 2.8049 0.2996 0.0231 0.0151
1000.00 945.00 99.999998 45.19 0.1588 3.5388 1.1199 7.0072 0.1317 39.7109 2.8049 0.2996 0.0231 0.0151
1000.00 940.00 99.999998 45.19 0.1588 3.5388 1.1199 7.0072 0.1317 39.7109 2.8049 0.2996 0.0231 0.0151
1000.00 935.00 99.999998 45.19 0.1588 3.5388 1.1199 7.0072 0.1317 39.7109 2.8049 0.2996 0.0231 0.0151
1000.00 930.00 99.999998 45.19 0.1588 3.5388 1.1199 7.0072 0.1317 39.7109 2.8049 0.2996 0.0231 0.0151
1000.00 925.00 99.999998 45.19 0.1588 3.5388 1.1199 7.0072 0.1317 39.7109 2.8049 0.2996 0.0231 0.0151
1000.00 920.00 99.999998 45.19 0.1588 3.5388 1.1199 7.0072 0.1317 39.7109 2.8049 0.2996 0.0231 0.0151
1000.00 915.00 99.999998 45.19 0.1588 3.5388 1.1199 7.0072 0.1317 39.7109 2.8049 0.2996 0.0231 0.0151
1000.00 910.00 99.999998 45.19 0.1588 3.5388 1.1199 7.0072 0.1317 39.7109 2.8049 0.2996 0.0231 0.0151
1000.00 905.00 99.999998 45.19 0.1588 3.5388 1.1199 7.0072 0.1317 39.7109 2.8049 0.2996 0.0231 0.0151
1000.00 900.00 99.999998 45.19 0.1588 3.5388 1.1199 7.0072 0.1317 39.7109 2.8049 0.2996 0.0231 0.0151
1000.00 895.00 99.999998 45.19 0.1588 3.5388 1.1199 7.0072 0.1317 39.7109 2.8049 0.2996 0.0231 0.0151
1000.00 890.00 99.999998 45.19 0.1588 3.5388 1.1199 7.0072 0.1317 39.7109 2.8049 0.2996 0.0231 0.0151
1000.00 885.00 99.999998 45.19 0.1588 3.5388 1.1199 7.0072 0.1317 39.7109 2.8049 0.2996 0.0231 0.0151
1000.00 880.00 99.963963 45.2052 0.158837 3.54007 1.11988 7.00973 0.131736 39.7238 2.788 0.299708 0.0230994 -3.04055e-16
1000.00 875.00 99.963998 45.2052 0.158838 3.54006 1.11989 7.00972 0.131736 39.7238 2.788 0.299708 0.0230996 5.4653e-16
1000.00 870.00 99.964031 45.2052 0.158838 3.54006 1.1199 7.00972 0.131736 39.7238 2.788 0.299708 0.0230997 -1.66845e-15
1000.00 865.00 99.964064 45.2052 0.158839 3.54006 1.11991 7.00972 0.131737 39.7238 2.788 0.299708 0.0230998 6.23505e-16
1000.00 860.00 99.964096 45.2052 0.158839 3.54006 1.11991 7.00972 0.131737 39.7238 2.788 0.299708 0.0231 1.18543e-15
1000.00 855.00 99.964127 45.2052 0.15884 3.54006 1.11992 7.00971 0.131737 39.7238 2.78799 0.299708 0.0231001 -1.37594e-15
1000.00 850.00 99.964157 45.2052 0.15884 3.54006 1.11993 7.00971 0.131737 39.7238 2.78799 0.299707 0.0231002 6.00412e-16
1000.00 845.00 99.964186 45.2051 0.158841 3.54006 1.11993 7.00971 0.131737 39.7238 2.78799 0.299707 0.0231004 5.94638e-16
1000.00 840.00 99.964214 45.2051 0.158841 3.54006 1.11994 7.00971 0.131737 39.7238 2.78799 0.299707 0.0231005 -1.86859e-15
1000.00 835.00 99.964242 45.2051 0.158842 3.54006 1.11995 7.00971 0.131737 39.7238 2.78799 0.299707 0.0231006 1.55876e-16
1000.00 830.00 99.964269 45.2051 0.158842 3.54006 1.11995 7.0097 0.131737 39.7238 2.78799 0.299707 0.0231007 1.56646e-15
1000.00 825.00 99.964295 45.2051 0.158843 3.54006 1.11996 7.0097 0.131737 39.7238 2.78799 0.299707 0.0231009 -1.86859e-15
1000.00 820.00 99.964320 45.2051 0.158843 3.54005 1.11996 7.0097 0.131738 39.7238 2.78799 0.299707 0.023101 -3.69484e-16
1000.00 815.00 99.964345 45.2051 0.158844 3.54005 1.11997 7.0097 0.131738 39.7238 2.78799 0.299707 0.0231011 -1.31051e-15
1000.00 810.00 99.964369 45.2051 0.158844 3.54005 1.11997 7.0097 0.131738 39.7238 2.78799 0.299707 0.0231012 1.08728e-15
1000.00 805.00 99.964392 45.2051 0.158845 3.54005 1.11998 7.0097 0.131738 39.7238 2.78799 0.299707 0.0231013 1.77621e-15
1000.00 800.00 99.964414 45.2051 0.158845 3.54005 1.11999 7.00969 0.131738 39.7238 2.78799 0.299707 0.0231014 -1.50103e-16
Title: dummy

Bulk Composition:
Pressure Temperature mass SiO2 TiO2 Al2O3 Fe2O3 FeO MnO MgO CaO Na2O K2O P2O5 
1000.00 1700.00 99.999998 45.19 0.1588 3.5388 1.1199 7.0072 0.1317 39.7109 2.8049 0.2996 0.0231 0.0151
1000.00 1695.00 99.999998 45.19 0.1588 3.5388 1.1199 7.0072 0.1317 39.7109 2.8049 0.2996 0.0231 0.0151
1000.00 1690.00 99.999998 45.19 0.1588 3.5388 1.1199 7.0072 0.1317 39.7109 2.8049 0.2996 0.0231 0.0151
1000.00 1685.00 99.999998 45.19 0.1588 3.5388 1.1199 7.0072 0.1317 39.7109 2.8049 0.2996 0.0231 0.0151
1000.00 1680.00 99.999998 45.19 0.1588 3.5388 1.1199 7.0072 0.1317 39.7109 2.8049 0.2996 0.0231 0.0151
1000.00 1675.00 99.999998 45.19 0.1588 3.5388 1.1199 7.0072 0.1317 39.7109 2.8049 0.2996 0.0231 0.0151
1000.00 1670.00 99.999998 45.19 0.1588 3.5388 1.1199 7.0072 0.1317 39.7109 2.8049 0.2996 0.0231 0.0151
1000.00 1665.00 99.999998 45.19 0.1588 3.5388 1.1199 7.0072 0.1317 39.7109 2.8049 0.2996 0.0231 0.0151
1000.00 1660.00 99.999998 45.19 0.1588 3.5388 1.1199 7.0072 0.1317 39.7109 2.8049 0.2996 0.0231 0.0151
1000.00 1655.00 99.999998 45.19 0.1588 3.5388 1.1199 7.0072 0.1317 39.7109 2.8049 0.2996 0.0231 0.0151
1000.00 1650.00 99.999998 45.19 0.1588 3.5388 1.1199 7.0072 0.1317 39.7109 2.8049 0.2996 0.0231 0.0151
1000.00 1645.00 99.999998 45.19 0.1588 3.5388 1.1199 7.0072 0.1317 39.7109 2.8049 0.2996 0.0231 0.0151
1000.00 1640.00 99.999998 45.19 0.1588 3.5388 1.1199 7.0072 0.1317 39.7109 2.8049 0.2996 0.0231 0.0151
1000.00 1635.00 99.999998 45.19 0.1588 3.5388 1.1199 7.0072 0.1317 39.7109 2.8049 0.2996 0.0231 0.0151
1000.00 1630.00 99.999998 45.19 0.1588 3.5388 1.1199 7.0072 0.1317 39.7109 2.8049 0.2996 0.0231 0.0151
1000.00 1625.00 99.999998 45.19 0.1588 3.5388 1.1199 7.0072 0.1317 39.7109 2.8049 0.2996 0.0231 0.0151
1000.00 1620.00 99.999998 45.19 0.1588 3.5388 1.1199 7.0072 0.1317 39.7109 2.8049 0.2996 0.0231 0.0151
1000.00 1615.00 99.999998 45.19 0.1588 3.5388 1.1199 7.0072 0.1317 39.7109 2.8049 0.2996 0.0231 0.0151
1000.00 1610.00 99.999998 45.19 0.1588 3.5388 1.1199 7.0072 0.1317 39.7109 2.8049 0.2996 0.0231 0.0151
1000.00 1605.00 99.999998 45.19 0.1588 3.5388 1.1199 7.0072 0.1317 39.7109 2.8049 0.2996 0.0231 0.0151
1000.00 1600.00 99.999998 45.19 0.1588 3.5388 1.1199 7.0072 0.1317 39.7109 2.8049 0.2996 0.0231 0.0151
1000.00 1595.00 99.999998 45.19 0.1588 3.5388 1.1199 7.0072 0.1317 39.7109 2.8049 0.2996 0.0231 0.0151
1000.00 1590.00 99.999998 45.19 0.1588 3.5388 1.1199 7.0072 0.1317 39.7109 2.8049 0.2996 0.0231 0.0151
1000.00 1585.00 99.999998 45.19 0.1588 3.5388 1.1199 7.0072 0.1317 39.7109 2.8049 0.2996 0.0231 0.0151
1000.00 1580.00 99.999998 45.19 0.1588 3.5388 1.1199 7.0072 0.1317 39.7109 2.8049 0.2996 0.0231 0.0151
1000.00 1575.00 99.999998 45.19 0.1588 3.5388 1.1199 7.0072 0.1317 39.7109 2.8049 0.2996 0.0231 0.0151
1000.00 1570.00 99.999998 45.19 0.1588 3.5388 1.1199 7.0072 0.1317 39.7109 2.8049 0.2996 0.0231 0.0151
1000.00 1565.00 99.999998 45.19 0.1588 3.5388 1.1199 7.0072 0.1317 39.7109 2.8049 0.2996 0.0231 0.0151
1000.00 1560.00 99.999998 45.19 0.1588 3.5388 1.1199 7.0072 0.1317 39.7109 2.8049 0.2996 0.0231 0.0151
1000.00 1555.00 99.999998 45.19 0.1588 3.5388 1.1199 7.0072 0.1317 39.7109 2.8049 0.2996 0.0231 0.0151
1000.00 1550.00 99.999998 45.19 0.1588 3.5388 1.1199 7.0072 0.1317 39.7109 2.8049 0.2996 0.0231 0.0151
1000.00 1545.00 99.999998 45.19 0.1588 3.5388 1.1199 7.0072 0.1317 39.7109 2.8049 0.2996 0.0231 0.0151
1000.00 1540.00 99.999998 45.19 0.1588 3.5388 1.1199 7.0072 0.1317 39.7109 2.8049 0.2996 0.0231 0.0151
1000.00 1535.00 99.999998 45.19 0.1588 3.5388 1.1199 7.0072 0.1317 39.7109 2.8049 0.2996 0.0231 0.0151
1000.00 1530.00 99.999998 45.19 0.1588 3.5388 1.1199 7.0072 0.1317 39.7109 2.8049 0.2996 0.0231 0.0151
1000.00 1525.00 99.999998 45.19 0.1588 3.5388 1.1199 7.0072 0.1317 39.7109 2.8049 0.2996 0.0231 0.0151
1000.00 1520.00 99.999998 45.19 0.1588 3.5388 1.1199 7.0072 0.1317 39.7109 2.8049 0.2996 0.0231 0.0151
1000.00 1515.00 99.999998 45.19 0.1588 3.5388 1.1199 7.0072 0.1317 39.7109 2.8049 0.2996 0.0231 0.0151
1000.00 1510.00 99.999998 45.19 0.1588 3.5388 1.1199 7.0072 0.1317 39.7109 2.8049 0.2996 0.0231 0.0151
1000.00 1505.00 99.999998 45.19 0.1588 3.5388 1.1199 7.0072 0.1317 39.7109 2.8049 0.2996 0.0231 0.0151
1000.00 1500.00 99.999998 45.19 0.1588 3.5388 1.1199 7.0072 0.1317 39.7109 2.8049 0.2996 0.0231 0.0151
1000.00 1495.00 99.999998 45.19 0.1588 3.5388 1.1199 7.0072 0.1317 39.7109 2.8049 0.2996 0.0231 0.0151
1000.00 1490.00 99.999998 45.19 0.1588 3.5388 1.1199 7.0072 0.1317 39.7109 2.8049 0.2996 0.0231 0.0151
1000.00 1485.00 99.999998 45.19 0.1588 3.5388 1.1199 7.0072 0.1317 39.7109 2.8049 0.2996 0.0231 0.0151
1000.00 1480.00 99.999998 45.19 0.1588 3.5388 1.1199 7.0072 0.1317 39.7109 2.8049 0.2996 0.0231 0.0151
1000.00 1475.00 99.999998 45.19 0.1588 3.5388 1.1199 7.0072 0.1317 39.7109 2.8049 0.2996 0.0231 0.0151
1000.00 1470.00 99.999998 45.19 0.1588 3.5388 1.1199 7.0072 0.1317 39.7109 2.8049 0.2996 0.0231 0.0151
1000.00 1465.00 99.999998 45.19 0.1588 3.5388 1.1199 7.0072 0.1317 39.7109 2.8049 0.2996 0.0231 0.0151
1000.00 1460.00 99.999998 45.19 0.1588 3.5388 1.1199 7.0072 0.1317 39.7109 2.8049 0.2996 0.0231 0.0151
1000.00 1455.00 99.999998 45.19 0.1588 3.5388 1.1199 7.0072 0.1317 39.7109 2.8049 0.2996 0.0231 0.0151
1000.00 1450.00 99.999998 45.19 0.1588 3.5388 1.1199 7.0072 0.1317 39.7109 2.8049 0.2996 0.0231 0.0151
1000.00 1445.00 99.999998 45.19 0.1588 3.5388 1.1199 7.0072 0.1317 39.7109 2.8049 0.2996 0.0231 0.0151
1000.00 1440.00 99.999998 45.19 0.1588 3.5388 1.1199 7.0072 0.1317 39.7109 2.8049 0.2996 0.0231 0.0151
1000.00 1435.00 99.999998 45.19 0.1588 3.5388 1.1199 7.0072 0.1317 39.7109 2.8049 0.2996 0.0231 0.0151
1000.00 1430.00 99.999998 45.19 0.1588 3.5388 1.1199 7.0072 0.1317 39.7109 2.8049 0.2996 0.0231 0.0151
1000.00 1425.00 99.999998 45.19 0.1588 3.5388 1.1199 7.0072 0.1317 39.7109 2.8049 0.2996 0.0231 0.0151
1000.00 1420.00 99.999998 45.19 0.1588 3.5388 1.1199 7.0072 0.1317 39.7109 2.8049 0.2996 0.0231 0.0151
1000.00 1415.00 99.999998 45.19 0.1588 3.5388 1.1199 7.0072 0.1317 39.7109 2.8049 0.2996 0.0231 0.0151
1000.00 1410.00 99.999998 45.19 0.1588 3.5388 1.1199 7.0072 0.1317 39.7109 2.8049 0.2996 0.0231 0.0151
1000.00 1405.00 99.999998 45.19 0.1588 3.5388 1.1199 7.0072 0.1317 39.7109 2.8049 0.2996 0.0231 0.0151
1000.00 1400.00 99.999998 45.19 0.1588 3.5388 1.1199 7.0072 0.1317 39.7109 2.8049 0.2996 0.0231 0.0151
1000.00 1395.00 99.999998 45.19 0.1588 3.5388 1.1199 7.0072 0.1317 39.7109 2.8049 0.2996 0.0231 0.0151
1000.00 1390.00 99.999998 45.19 0.1588 3.5388 1.1199 7.0072 0.1317 39.7109 2.8049 0.2996 0.0231 0.0151
1000.00 1385.00 99.999998 45.19 0.1588 3.5388 1.1199 7.0072 0.1317 39.7109 2.8049 0.2996 0.0231 0.0151
1000.00 1380.00 99.999998 45.19 0.1588 3.5388 1.1199 7.0072 0.1317 39.7109 2.8049 0.2996 0.0231 0.0151
1000.00 1375.00 99.999998 45.19 0.1588 3.5388 1.1199 7.0072 0.1317 39.7109 2.8049 0.2996 0.0231 0.0151
1000.00 1370.00 99.999998 45.19 0.1588 3.5388 1.1199 7.0072 0.1317 39.7109 2.8049 0.2996 0.0231 0.0151
1000.00 1365.00 99.999998 45.19 0.1588 3.5388 1.1199 7.0072 0.1317 39.7109 2.8049 0.2996 0.0231 0.0151
1000.00 1360.00 99.999998 45.19 0.1588 3.5388 1.1199 7.0072 0.1317 39.7109 2.8049 0.2996 0.0231 0.0151
1000.00 1355.00 99.999998 45.19 0.1588 3.5388 1.1199 7.0072 0.1317 39.7109 2.8049 0.2996 0.0231 0.0151
1000.00 1350.00 99.999998 45.19 0.1588 3.5388 1.1199 7.0072 0.1317 39.7109 2.8049 0.2996 0.0231 0.0151
1000.00 1345.00 99.999998 45.19 0.1588 3.5388 1.1199 7.0072 0.1317 39.7109 2.8049 0.2996 0.0231 0.0151
1000.00 1340.00 99.999998 45.19 0.1588 3.5388 1.1199 7.0072 0.1317 39.7109 2.8049 0.2996 0.0231 0.0151
1000.00 1335.00 99.999998 45.19 0.1588 3.5388 1.1199 7.0072 0.1317 39.7109 2.8049 0.2996 0.0231 0.0151
1000.00 1330.00 99.999998 45.19 0.1588 3.5388 1.1199 7.0072 0.1317 39.7109 2.8049 0.2996 0.0231 0.0151
1000.00 1325.00 99.999998 45.19 0.1588 3.5388 1.1199 7.0072 0.1317 39.7109 2.8049 0.2996 0.0231 0.0151
1000.00 1320.00 99.999998 45.19 0.1588 3.5388 1.1199 7.0072 0.1317 39.7109 2.8049 0.2996 0.0231 0.0151
1000.00 1315.00 99.999998 45.19 0.1588 3.5388 1.1199 7.0072 0.1317 39.7109 2.8049 0.2996 0.0231 0.0151
1000.00 1310.00 99.999998 45.19 0.1588 3.5388 1.1199 7.0072 0.1317 39.7109 2.8049 0.2996 0.0231 0.0151
1000.00 1305.00 99.999998 45.19 0.1588 3.5388 1.1199 7.0072 0.1317 39.7109 2.8049 0.2996 0.0231 0.0151
1000.00 1300.00 99.999998 45.19 0.1588 3.5388 1.1199 7.0072 0.1317 39.7109 2.8049 0.2996 0.0231 0.0151
1000.00 1295.00 99.999998 45.19 0.1588 3.5388 1.1199 7.0072 0.1317 39.7109 2.8049 0.2996 0.0231 0.0151
1000.00 1290.00 99.999998 45.19 0.1588 3.5388 1.1199 7.0072 0.1317 39.7109 2.8049 0.2996 0.0231 0.0151
1000.00 1285.00 99.999998 45.19 0.1588 3.5388 1.1199 7.0072 0.1317 39.7109 2.8049 0.2996 0.0231 0.0151
1000.00 1280.00 99.999998 45.19 0.1588 3.5388 1.1199 7.0072 0.1317 39.7109 2.8049 0.2996 0.0231 0.0151
1000.00 1275.00 99.999998 45.19 0.1588 3.5388 1.1199 7.0072 0.1317 39.7109 2.8049 0.2996 0.0231 0.0151
1000.00 1270.00 99.999998 45.19 0.1588 3.5388 1.1199 7.0072 0.1317 39.7109 2.8049 0.2996 0.0231 0.0151
1000.00 1265.00 99.999998 45.19 0.1588 3.5388 1.1199 7.0072 0.1317 39.7109 2.8049 0.2996 0.0231 0.0151
1000.00 1260.00 99.999998 45.19 0.1588 3.5388 1.1199 7.0072 0.1317 39.7109 2.8049 0.2996 0.0231 0.0151
1000.00 1255.00 99.999998 45.19 0.1588 3.5388 1.1199 7.0072 0.1317 39.7109 2.8049 0.2996 0.0231 0.0151
1000.00 1250.00 99.999998 45.19 0.1588 3.5388 1.1199 7.0072 0.1317 39.7109 2.8049 0.2996 0.0231 0.0151
1000.00 1245.00 99.999998 45.19 0.1588 3.5388 1.1199 7.0072 0.1317 39.7109 2.8049 0.2996 0.0231 0.0151
1000.00 1240.00 99.999998 45.19 0.1588 3.5388 1.1199 7.0072 0.1317 39.7109 2.8049 0.2996 0.0231 0.0151
1000.00 1235.00 99.999998 45.19 0.1588 3.5388 1.1199 7.0072 0.1317 39.7109 2.8049 0.2996 0.0231 0.0151
1000.00 1230.00 99.999998 45.19 0.1588 3.5388 1.1199 7.0072 0.1317 39.7109 2.8049 0.2996 0.0231 0.0151
1000.00 1225.00 99.999998 45.19 0.1588 3.5388 1.1199 7.0072 0.1317 39.7109 2.8049 0.2996 0.0231 0.0151
1000.00 1220.00 99.999998 45.19 0.1588 3.5388 1.1199 7.0072 0.1317 39.7109 2.8049 0.2996 0.0231 0.0151
1000.00 1215.00 99.999998 45.19 0.1588 3.5388 1.1199 7.0072 0.1317 39.7109 2.8049 0.2996 0.0231 0.0151
1000.00 1210.00 99.999998 45.19 0.1588 3.5388 1.1199 7.0072 0.1317 39.7109 2.8049 0.2996 0.0231 0.0151
1000.00 1205.00 99.999998 45.19 0.1588 3.5388 1.1199 7.0072 0.1317 39.7109 2.8049 0.2996 0.0231 0.0151
1000.00 1200.00 99.999998 45.19 0.1588 3.5388 1.1199 7.0072 0.1317 39.7109 2.8049 0.2996 0.0231 0.0151
1000.00 1195.00 99.999998 45.19 0.1588 3.5388 1.1199 7.0072 0.1317 39.7109 2.8049 0.2996 0.0231 0.0151
1000.00 1190.00 99.999998 45.19 0.1588 3.5388 1.1199 7.0072 0.1317 39.7109 2.8049 0.2996 0.0231 0.0151
1000.00 1185.00 99.999998 45.19 0.1588 3.5388 1.1199 7.0072 0.1317 39.7109 2.8049 0.2996 0.0231 0.0151
1000.00 1180.00 99.999998 45.19 0.1588 3.5388 1.1199 7.0072 0.1317 39.7109 2.8049 0.2996 0.0231 0.0151
1000.00 1175.00 99.999998 45.19 0.1588 3.5388 1.1199 7.0072 0.1317 39.7109 2.8049 0.2996 0.0231 0.0151
1000.00 1170.00 99.999998 45.19 0.1588 3.5388 1.1199 7.0072 0.1317 39.7109 2.8049 0.2996 0.0231 0.0151
1000.00 1165.00 99.999998 45.19 0.1588 3.5388 1.1199 7.0072 0.1317 39.7109 2.8049 0.2996 0.0231 0.0151
1000.00 1160.00 99.999998 45.19 0.1588 3.5388 1.1199 7.0072 0.1317 39.7109 2.8049 0.2996 0.0231 0.0151
1000.00 1155.00 99.999998 45.19 0.1588 3.5388 1.1199 7.0072 0.1317 39.7109 2.8049 0.2996 0.0231 0.0151
1000.00 1150.00 99.999998 45.19 0.1588 3.5388 1.1199 7.0072 0.1317 39.7109 2.8049 0.2996 0.0231 0.0151
1000.00 1145.00 99.999998 45.19 0.1588 3.5388 1.1199 7.0072 0.1317 39.7109 2.8049 0.2996 0.0231 0.0151
1000.00 1140.00 99.999998 45.19 0.1588 3.5388 1.1199 7.0072 0.1317 39.7109 2.8049 0.2996 0.0231 0.0151
1000.00 1135.00 99.999998 45.19 0.1588 3.5388 1.1199 7.0072 0.1317 39.7109 2.8049 0.2996 0.0231 0.0151
1000.00 1130.00 99.999998 45.19 0.1588 3.5388 1.1199 7.0072 0.1317 39.7109 2.8049 0.2996 0.0231 0.0151
1000.00 1125.00 99.999998 45.19 0.1588 3.5388 1.1199 7.0072 0.1317 39.7109 2.8049 0.2996 0.0231 0.0151
1000.00 1120.00 99.999998 45.19 0.1588 3.5388 1.1199 7.0072 0.1317 39.7109 2.8049 0.2996 0.0231 0.0151
1000.00 1115.00 99.999998 45.19 0.1588 3.5388 1.1199 7.0072 0.1317 39.7109 2.8049 0.2996 0.0231 0.0151
1000.00 1110.00 99.999998 45.19 0.1588 3.5388 1.1199 7.0072 0.1317 39.7109 2.8049 0.2996 0.0231 0.0151
1000.00 1105.00 99.999998 45.19 0.1588 3.5388 1.1199 7.0072 0.1317 39.7109 2.8049 0.2996 0.0231 0.0151
1000.00 1100.00 99.999998 45.19 0.1588 3.5388 1.1199 7.0072 0.1317 39.7109 2.8049 0.2996 0.0231 0.0151
1000.00 1095.00 99.999998 45.19 0.1588 3.5388 1.1199 7.0072 0.1317 39.7109 2.8049 0.2996 0.0231 0.0151
1000.00 1090.00 99.999998 45.19 0.1588 3.5388 1.1199 7.0072 0.1317 39.7109 2.8049 0.2996 0.0231 0.0151
1000.00 1085.00 99.999998 45.19 0.1588 3.5388 1.1199 7.0072 0.1317 39.7109 2.8049 0.2996 0.0231 0.0151
1000.00 1080.00 99.999998 45.19 0.1588 3.5388 1.1199 7.0072 0.1317 39.7109 2.8049 0.2996 0.0231 0.0151
1000.00 1075.00 99.999998 45.19 0.1588 3.5388 1.1199 7.0072 0.1317 39.7109 2.8049 0.2996 0.0231 0.0151
1000.00 1070.00 99.999998 45.19 0.1588 3.5388 1.1199 7.0072 0.1317 39.7109 2.8049 0.2996 0.0231 0.0151
1000.00 1065.00 99.999998 45.19 0.1588 3.5388 1.1199 7.0072 0.1317 39.7109 2.8049 0.2996 0.0231 0.0151
1000.00 1060.00 99.999998 45.19 0.1588 3.5388 1.1199 7.0072 0.1317 39.7109 2.8049 0.2996 0.0231 0.0151
